,0
11202,874.10876
11203,873.97284
11204,873.83923
11205,873.7092
11206,873.5787
11207,873.44586
11208,873.31146
11209,873.1781
11210,873.0467
11211,872.9158
11212,872.7839
11213,872.6509
11214,872.51794
11215,872.3861
11216,872.2549
11217,872.1231
11218,871.9907
11219,871.8583
11220,871.726
11221,871.595
11222,871.4634
11223,871.3315
11224,871.1994
11225,871.0674
11226,870.9358
11227,870.8043
11228,870.6727
11229,870.54114
11230,870.40955
11231,870.27795
11232,870.14655
11233,870.01544
11234,869.8842
11235,869.7528
11236,869.62164
11237,869.49054
11238,869.3594
11239,869.2282
11240,869.0972
11241,868.96606
11242,868.83527
11243,868.7042
11244,868.57336
11245,868.4425
11246,868.31165
11247,868.18066
11248,868.04974
11249,867.91907
11250,867.78845
11251,867.65765
11252,867.527
11253,867.39624
11254,867.26544
11255,867.1351
11256,867.0046
11257,866.87396
11258,866.7434
11259,866.61304
11260,866.48236
11261,866.3518
11262,866.22186
11263,866.0913
11264,865.961
11265,865.83075
11266,865.70026
11267,865.57025
11268,865.44037
11269,865.3103
11270,865.1803
11271,865.05035
11272,864.9204
11273,864.7908
11274,864.6608
11275,864.53107
11276,864.40106
11277,864.2714
11278,864.1419
11279,864.01215
11280,863.88245
11281,863.7527
11282,863.623
11283,863.4936
11284,863.36426
11285,863.23456
11286,863.1051
11287,862.9757
11288,862.8462
11289,862.7169
11290,862.5876
11291,862.4581
11292,862.3288
11293,862.19946
11294,862.0704
11295,861.94104
11296,861.81195
11297,861.6828
11298,861.5536
11299,861.42456
11300,861.29565
11301,861.16675
11302,861.03766
11303,860.90894
11304,860.7804
11305,860.65173
11306,860.523
11307,860.3941
11308,860.2654
11309,860.13696
11310,860.0084
11311,859.8799
11312,859.7514
11313,859.62274
11314,859.4945
11315,859.36597
11316,859.2375
11317,859.1092
11318,858.9811
11319,858.8526
11320,858.7245
11321,858.596
11322,858.4679
11323,858.3398
11324,858.21155
11325,858.0835
11326,857.9554
11327,857.82745
11328,857.6994
11329,857.5713
11330,857.4433
11331,857.31537
11332,857.1877
11333,857.05945
11334,856.9316
11335,856.8039
11336,856.67676
11337,856.5489
11338,856.4213
11339,856.29376
11340,856.1665
11341,856.039
11342,855.91144
11343,855.78394
11344,855.65686
11345,855.5294
11346,855.4021
11347,855.2747
11348,855.1476
11349,855.0205
11350,854.89307
11351,854.76587
11352,854.639
11353,854.5117
11354,854.3847
11355,854.2576
11356,854.1308
11357,854.00366
11358,853.87665
11359,853.7498
11360,853.6231
11361,853.49603
11362,853.3692
11363,853.2424
11364,853.1157
11365,852.98895
11366,852.8622
11367,852.7354
11368,852.609
11369,852.48254
11370,852.356
11371,852.2295
11372,852.1034
11373,851.9771
11374,851.8507
11375,851.7247
11376,851.59827
11377,851.47205
11378,851.34564
11379,851.21985
11380,851.09357
11381,850.9675
11382,850.8415
11383,850.71545
11384,850.5895
11385,850.46356
11386,850.33795
11387,850.21204
11388,850.0862
11389,849.96075
11390,849.83575
11391,849.7112
11392,849.58826
11393,849.4679
11394,849.3516
11395,849.2442
11396,849.1467
11397,849.0647
11398,848.9706
11399,848.8479
11400,848.65814
11401,848.4663
11402,848.33246
11403,848.24915
11404,848.1521
11405,847.99634
11406,847.8312
11407,847.7093
11408,847.61304
11409,847.4912
11410,847.3384
11411,847.20184
11412,847.0938
11413,846.97797
11414,846.83887
11415,846.7015
11416,846.58514
11417,846.4696
11418,846.3369
11419,846.2026
11420,846.08185
11421,845.96387
11422,845.83575
11423,845.7042
11424,845.581
11425,845.4613
11426,845.3353
11427,845.20593
11428,845.08185
11429,844.96075
11430,844.83594
11431,844.70807
11432,844.5837
11433,844.4615
11434,844.3372
11435,844.2115
11436,844.08655
11437,843.96387
11438,843.84045
11439,843.7152
11440,843.59045
11441,843.46735
11442,843.344
11443,843.2192
11444,843.095
11445,842.97144
11446,842.848
11447,842.7241
11448,842.59985
11449,842.4762
11450,842.353
11451,842.2294
11452,842.1053
11453,841.98175
11454,841.8584
11455,841.735
11456,841.61127
11457,841.4877
11458,841.36426
11459,841.2412
11460,841.11755
11461,840.99426
11462,840.87085
11463,840.74774
11464,840.6246
11465,840.5011
11466,840.37787
11467,840.255
11468,840.13196
11469,840.00903
11470,839.8861
11471,839.76337
11472,839.64044
11473,839.51764
11474,839.3949
11475,839.2722
11476,839.1494
11477,839.02673
11478,838.9042
11479,838.78143
11480,838.65894
11481,838.53625
11482,838.41364
11483,838.2914
11484,838.16876
11485,838.0463
11486,837.92395
11487,837.80164
11488,837.67926
11489,837.55676
11490,837.4344
11491,837.31244
11492,837.19
11493,837.0677
11494,836.94556
11495,836.8234
11496,836.7014
11497,836.57916
11498,836.4571
11499,836.3354
11500,836.2134
11501,836.09186
11502,835.97003
11503,835.8482
11504,835.72656
11505,835.6048
11506,835.48334
11507,835.3616
11508,835.2399
11509,835.1186
11510,834.9969
11511,834.87537
11512,834.75385
11513,834.63226
11514,834.5111
11515,834.3898
11516,834.26825
11517,834.14703
11518,834.02563
11519,833.90454
11520,833.78314
11521,833.662
11522,833.5409
11523,833.4196
11524,833.2985
11525,833.1774
11526,833.0564
11527,832.93524
11528,832.81415
11529,832.6934
11530,832.5724
11531,832.4519
11532,832.33105
11533,832.2104
11534,832.0896
11535,831.9688
11536,831.84863
11537,831.7278
11538,831.60736
11539,831.4868
11540,831.3666
11541,831.24603
11542,831.1256
11543,831.0052
11544,830.8848
11545,830.7645
11546,830.6443
11547,830.52405
11548,830.4036
11549,830.2835
11550,830.1634
11551,830.043
11552,829.9231
11553,829.80286
11554,829.683
11555,829.56287
11556,829.443
11557,829.3228
11558,829.2029
11559,829.0831
11560,828.96313
11561,828.8434
11562,828.7233
11563,828.6039
11564,828.4842
11565,828.36475
11566,828.2451
11567,828.1258
11568,828.00616
11569,827.8867
11570,827.76733
11571,827.6481
11572,827.5286
11573,827.4091
11574,827.28986
11575,827.17065
11576,827.0516
11577,826.9321
11578,826.8131
11579,826.6939
11580,826.57477
11581,826.4556
11582,826.33673
11583,826.21765
11584,826.0985
11585,825.9797
11586,825.86066
11587,825.7418
11588,825.6229
11589,825.50397
11590,825.3849
11591,825.2664
11592,825.1476
11593,825.02893
11594,824.91016
11595,824.79193
11596,824.67316
11597,824.55493
11598,824.4364
11599,824.31824
11600,824.1996
11601,824.0814
11602,823.963
11603,823.845
11604,823.7265
11605,823.60834
11606,823.4901
11607,823.3721
11608,823.25385
11609,823.1357
11610,823.0175
11611,822.8997
11612,822.7816
11613,822.66364
11614,822.54565
11615,822.42786
11616,822.3098
11617,822.192
11618,822.07416
11619,821.9564
11620,821.83844
11621,821.7208
11622,821.603
11623,821.4854
11624,821.3676
11625,821.25037
11626,821.1326
11627,821.01556
11628,820.8979
11629,820.7807
11630,820.66327
11631,820.5462
11632,820.42883
11633,820.31165
11634,820.19446
11635,820.0773
11636,819.96014
11637,819.8431
11638,819.7259
11639,819.6088
11640,819.49194
11641,819.3748
11642,819.258
11643,819.14087
11644,819.02405
11645,818.9071
11646,818.7903
11647,818.67346
11648,818.5569
11649,818.43994
11650,818.3232
11651,818.2066
11652,818.0899
11653,817.9732
11654,817.8565
11655,817.74
11656,817.6234
11657,817.50726
11658,817.391
11659,817.2745
11660,817.1583
11661,817.0421
11662,816.92596
11663,816.8097
11664,816.6936
11665,816.57745
11666,816.4613
11667,816.34534
11668,816.2292
11669,816.11334
11670,815.99713
11671,815.8812
11672,815.76526
11673,815.64954
11674,815.53357
11675,815.4178
11676,815.30206
11677,815.1865
11678,815.071
11679,814.95557
11680,814.84064
11681,814.72595
11682,814.6122
11683,814.49963
11684,814.38916
11685,814.2818
11686,814.17926
11687,814.08105
11688,813.9883
11689,813.88696
11690,813.7734
11691,813.62994
11692,813.47864
11693,813.3403
11694,813.2302
11695,813.1361
11696,813.03345
11697,812.91113
11698,812.77527
11699,812.64886
11700,812.5401
11701,812.43726
11702,812.32544
11703,812.2007
11704,812.0758
11705,811.96094
11706,811.8532
11707,811.7426
11708,811.6237
11709,811.5025
11710,811.3861
11711,811.27515
11712,811.164
11713,811.0477
11714,810.9295
11715,810.81305
11716,810.7005
11717,810.5886
11718,810.47406
11719,810.35754
11720,810.242
11721,810.1283
11722,810.0158
11723,809.9018
11724,809.7866
11725,809.6717
11726,809.5575
11727,809.44446
11728,809.33093
11729,809.21643
11730,809.1019
11731,808.9876
11732,808.8742
11733,808.7609
11734,808.647
11735,808.53284
11736,808.4188
11737,808.30505
11738,808.19183
11739,808.0781
11740,807.9644
11741,807.8507
11742,807.7369
11743,807.6236
11744,807.51025
11745,807.3967
11746,807.2833
11747,807.16986
11748,807.05676
11749,806.9437
11750,806.8306
11751,806.71735
11752,806.6042
11753,806.4911
11754,806.37805
11755,806.2651
11756,806.1521
11757,806.03925
11758,805.9262
11759,805.8131
11760,805.7003
11761,805.58765
11762,805.4747
11763,805.362
11764,805.2493
11765,805.1363
11766,805.0238
11767,804.91095
11768,804.79846
11769,804.68585
11770,804.57324
11771,804.4605
11772,804.3481
11773,804.2358
11774,804.1231
11775,804.01074
11776,803.89844
11777,803.7862
11778,803.67413
11779,803.5619
11780,803.44965
11781,803.33777
11782,803.2256
11783,803.11365
11784,803.0016
11785,802.88965
11786,802.7778
11787,802.66565
11788,802.55383
11789,802.442
11790,802.33
11791,802.2182
11792,802.10657
11793,801.9946
11794,801.883
11795,801.7712
11796,801.65955
11797,801.54785
11798,801.43646
11799,801.32465
11800,801.2132
11801,801.10175
11802,800.9902
11803,800.87866
11804,800.7673
11805,800.656
11806,800.5447
11807,800.43353
11808,800.3225
11809,800.2113
11810,800.10016
11811,799.98895
11812,799.8781
11813,799.7669
11814,799.6562
11815,799.545
11816,799.4342
11817,799.3232
11818,799.2124
11819,799.1014
11820,798.9906
11821,798.8799
11822,798.76917
11823,798.6583
11824,798.54767
11825,798.43695
11826,798.3263
11827,798.21564
11828,798.1052
11829,797.9945
11830,797.88403
11831,797.7735
11832,797.6632
11833,797.5527
11834,797.44226
11835,797.33203
11836,797.222
11837,797.1118
11838,797.00165
11839,796.8915
11840,796.7815
11841,796.6713
11842,796.5613
11843,796.4511
11844,796.3413
11845,796.23145
11846,796.1215
11847,796.01166
11848,795.90173
11849,795.79193
11850,795.682
11851,795.5722
11852,795.4626
11853,795.35297
11854,795.2432
11855,795.1335
11856,795.02386
11857,794.9143
11858,794.8047
11859,794.69507
11860,794.5857
11861,794.4762
11862,794.367
11863,794.25745
11864,794.14844
11865,794.0391
11866,793.9299
11867,793.82074
11868,793.7116
11869,793.6026
11870,793.4936
11871,793.38446
11872,793.27545
11873,793.1663
11874,793.05756
11875,792.94855
11876,792.8398
11877,792.73083
11878,792.62195
11879,792.5132
11880,792.4044
11881,792.29565
11882,792.1869
11883,792.0785
11884,791.9697
11885,791.86127
11886,791.7528
11887,791.64453
11888,791.5368
11889,791.4293
11890,791.3226
11891,791.2173
11892,791.1139
11893,791.0136
11894,790.9172
11895,790.8267
11896,790.7375
11897,790.6482
11898,790.53864
11899,790.4104
11900,790.265
11901,790.1314
11902,790.0237
11903,789.9344
11904,789.8428
11905,789.7307
11906,789.60486
11907,789.48206
11908,789.3757
11909,789.2798
11910,789.1781
11911,789.0648
11912,788.94586
11913,788.8342
11914,788.7317
11915,788.6299
11916,788.52185
11917,788.40796
11918,788.29626
11919,788.1904
11920,788.087
11921,787.9807
11922,787.87054
11923,787.76025
11924,787.6528
11925,787.54785
11926,787.4421
11927,787.33374
11928,787.2247
11929,787.11676
11930,787.0106
11931,786.90485
11932,786.79785
11933,786.68976
11934,786.582
11935,786.4751
11936,786.3689
11937,786.2625
11938,786.1553
11939,786.0477
11940,785.94073
11941,785.83453
11942,785.728
11943,785.62134
11944,785.5144
11945,785.40753
11946,785.30096
11947,785.19464
11948,785.0884
11949,784.98206
11950,784.8754
11951,784.769
11952,784.66296
11953,784.55676
11954,784.4507
11955,784.3444
11956,784.2382
11957,784.13196
11958,784.0257
11959,783.91986
11960,783.8138
11961,783.7078
11962,783.6018
11963,783.49567
11964,783.38983
11965,783.28394
11966,783.17804
11967,783.0722
11968,782.96643
11969,782.8606
11970,782.7549
11971,782.6491
11972,782.5435
11973,782.4377
11974,782.3321
11975,782.22656
11976,782.12115
11977,782.0157
11978,781.9105
11979,781.8051
11980,781.69977
11981,781.59436
11982,781.4891
11983,781.38385
11984,781.2786
11985,781.17346
11986,781.0685
11987,780.96313
11988,780.85815
11989,780.7531
11990,780.6481
11991,780.54297
11992,780.43805
11993,780.33307
11994,780.22815
11995,780.12317
11996,780.01825
11997,779.91364
11998,779.8086
11999,779.704
12000,779.59924
12001,779.49426
12002,779.38995
12003,779.28534
12004,779.1809
12005,779.0764
12006,778.97186
12007,778.86755
12008,778.763
12009,778.65875
12010,778.5543
12011,778.4502
12012,778.34595
12013,778.24176
12014,778.1375
12015,778.03345
12016,777.92926
12017,777.8251
12018,777.72095
12019,777.61694
12020,777.5128
12021,777.4087
12022,777.3049
12023,777.2007
12024,777.09686
12025,776.993
12026,776.88916
12027,776.7852
12028,776.6815
12029,776.5779
12030,776.47424
12031,776.37054
12032,776.2671
12033,776.16364
12034,776.0602
12035,775.9566
12036,775.8533
12037,775.74963
12038,775.64636
12039,775.54297
12040,775.4397
12041,775.33636
12042,775.23315
12043,775.1299
12044,775.02655
12045,774.92334
12046,774.8204
12047,774.7171
12048,774.6141
12049,774.5109
12050,774.4079
12051,774.30475
12052,774.20184
12053,774.09875
12054,773.99585
12055,773.89294
12056,773.7903
12057,773.68756
12058,773.5849
12059,773.4821
12060,773.3795
12061,773.2769
12062,773.1743
12063,773.0719
12064,772.9694
12065,772.86694
12066,772.7644
12067,772.66205
12068,772.55963
12069,772.4573
12070,772.3549
12071,772.2527
12072,772.1503
12073,772.04816
12074,771.94586
12075,771.8437
12076,771.7415
12077,771.6394
12078,771.5372
12079,771.4352
12080,771.33307
12081,771.231
12082,771.1291
12083,771.0273
12084,770.92554
12085,770.82385
12086,770.72186
12087,770.62024
12088,770.51874
12089,770.4171
12090,770.3153
12091,770.21375
12092,770.1122
12093,770.0107
12094,769.9091
12095,769.80756
12096,769.70624
12097,769.6048
12098,769.50336
12099,769.4019
12100,769.3008
12101,769.1999
12102,769.09875
12103,768.9981
12104,768.89825
12105,768.7993
12106,768.70233
12107,768.6087
12108,768.52124
12109,768.44165
12110,768.3746
12111,768.3073
12112,768.2302
12113,768.09985
12114,767.9387
12115,767.78925
12116,767.6941
12117,767.63226
12118,767.54767
12119,767.4225
12120,767.28674
12121,767.18524
12122,767.10913
12123,767.0165
12124,766.8972
12125,766.77905
12126,766.685
12127,766.5993
12128,766.4961
12129,766.3814
12130,766.27673
12131,766.1853
12132,766.09
12133,765.98267
12134,765.8752
12135,765.7776
12136,765.6834
12137,765.5821
12138,765.4762
12139,765.37524
12140,765.27905
12141,765.18036
12142,765.07745
12143,764.97516
12144,764.87683
12145,764.77905
12146,764.6783
12147,764.57654
12148,764.47656
12149,764.37836
12150,764.2792
12151,764.1781
12152,764.0776
12153,763.97876
12154,763.88
12155,763.78
12156,763.6795
12157,763.58
12158,763.48126
12159,763.38196
12160,763.2821
12161,763.1824
12162,763.08344
12163,762.98456
12164,762.88544
12165,762.7858
12166,762.68665
12167,762.5878
12168,762.48895
12169,762.3898
12170,762.29065
12171,762.1916
12172,762.0931
12173,761.9941
12174,761.89514
12175,761.79626
12176,761.6976
12177,761.59875
12178,761.50006
12179,761.40125
12180,761.3026
12181,761.2039
12182,761.1053
12183,761.0068
12184,760.9081
12185,760.8094
12186,760.71094
12187,760.6125
12188,760.51416
12189,760.4158
12190,760.3175
12191,760.2193
12192,760.1211
12193,760.0229
12194,759.9247
12195,759.82654
12196,759.7286
12197,759.63055
12198,759.53235
12199,759.4344
12200,759.3365
12201,759.23846
12202,759.14044
12203,759.0426
12204,758.9447
12205,758.84686
12206,758.74896
12207,758.65125
12208,758.55347
12209,758.45575
12210,758.358
12211,758.26025
12212,758.1626
12213,758.0651
12214,757.9675
12215,757.8701
12216,757.77277
12217,757.67535
12218,757.5781
12219,757.48065
12220,757.38336
12221,757.2862
12222,757.18896
12223,757.09155
12224,756.9945
12225,756.8972
12226,756.8002
12227,756.7031
12228,756.606
12229,756.50903
12230,756.412
12231,756.315
12232,756.21796
12233,756.12103
12234,756.0241
12235,755.92706
12236,755.8302
12237,755.73334
12238,755.63654
12239,755.54004
12240,755.4434
12241,755.34686
12242,755.2502
12243,755.1538
12244,755.0573
12245,754.96075
12246,754.8643
12247,754.7679
12248,754.67163
12249,754.57526
12250,754.4788
12251,754.38257
12252,754.28625
12253,754.19
12254,754.09375
12255,753.99756
12256,753.90137
12257,753.80524
12258,753.7092
12259,753.6131
12260,753.5171
12261,753.421
12262,753.3249
12263,753.22906
12264,753.13324
12265,753.03735
12266,752.9416
12267,752.84595
12268,752.75024
12269,752.65454
12270,752.55896
12271,752.4634
12272,752.3678
12273,752.27216
12274,752.1766
12275,752.0812
12276,751.98566
12277,751.8902
12278,751.7948
12279,751.6994
12280,751.604
12281,751.5086
12282,751.4134
12283,751.318
12284,751.22284
12285,751.12744
12286,751.03235
12287,750.93713
12288,750.84204
12289,750.7469
12290,750.652
12291,750.5571
12292,750.46234
12293,750.3672
12294,750.2724
12295,750.1777
12296,750.0828
12297,749.98804
12298,749.8933
12299,749.7987
12300,749.7038
12301,749.6092
12302,749.5146
12303,749.42004
12304,749.3253
12305,749.2309
12306,749.13635
12307,749.042
12308,748.9473
12309,748.85297
12310,748.7585
12311,748.66425
12312,748.56976
12313,748.47546
12314,748.38116
12315,748.28705
12316,748.1931
12317,748.09894
12318,748.0049
12319,747.91095
12320,747.8168
12321,747.7229
12322,747.62897
12323,747.5351
12324,747.4412
12325,747.3472
12326,747.2535
12327,747.15955
12328,747.06586
12329,746.97205
12330,746.8783
12331,746.7846
12332,746.691
12333,746.5973
12334,746.50385
12335,746.41
12336,746.31647
12337,746.2229
12338,746.1295
12339,746.03613
12340,745.94305
12341,745.84955
12342,745.75635
12343,745.6631
12344,745.5699
12345,745.47675
12346,745.3836
12347,745.2903
12348,745.1974
12349,745.10425
12350,745.01117
12351,744.91815
12352,744.82526
12353,744.7322
12354,744.6392
12355,744.5463
12356,744.4535
12357,744.3606
12358,744.2677
12359,744.1749
12360,744.0823
12361,743.98975
12362,743.89716
12363,743.8049
12364,743.71265
12365,743.62085
12366,743.5294
12367,743.4387
12368,743.34906
12369,743.2609
12370,743.1757
12371,743.0935
12372,743.0163
12373,742.9406
12374,742.86615
12375,742.7777
12376,742.67456
12377,742.5514
12378,742.43036
12379,742.32684
12380,742.2442
12381,742.1698
12382,742.0856
12383,741.9861
12384,741.877
12385,741.7749
12386,741.6863
12387,741.6044
12388,741.5178
12389,741.4209
12390,741.32025
12391,741.22406
12392,741.1355
12393,741.0495
12394,740.9591
12395,740.8637
12396,740.76746
12397,740.6748
12398,740.58594
12399,740.4969
12400,740.4053
12401,740.3113
12402,740.2177
12403,740.1266
12404,740.03687
12405,739.9467
12406,739.8548
12407,739.76196
12408,739.67
12409,739.5791
12410,739.48883
12411,739.3982
12412,739.3067
12413,739.2149
12414,739.1238
12415,739.03296
12416,738.9427
12417,738.8522
12418,738.7609
12419,738.6696
12420,738.57874
12421,738.4882
12422,738.39777
12423,738.3071
12424,738.21643
12425,738.12555
12426,738.0347
12427,737.9442
12428,737.8538
12429,737.7634
12430,737.6729
12431,737.5823
12432,737.4918
12433,737.4013
12434,737.3109
12435,737.2208
12436,737.1306
12437,737.04047
12438,736.95026
12439,736.86005
12440,736.77014
12441,736.6799
12442,736.59
12443,736.5
12444,736.41
12445,736.31995
12446,736.2302
12447,736.14026
12448,736.0504
12449,735.9604
12450,735.87067
12451,735.7807
12452,735.691
12453,735.6012
12454,735.51166
12455,735.4219
12456,735.3322
12457,735.2426
12458,735.15314
12459,735.0637
12460,734.9741
12461,734.8849
12462,734.7955
12463,734.70624
12464,734.6168
12465,734.5276
12466,734.43835
12467,734.34906
12468,734.26
12469,734.1708
12470,734.0816
12471,733.99225
12472,733.9033
12473,733.81433
12474,733.72516
12475,733.6361
12476,733.54724
12477,733.45825
12478,733.36926
12479,733.2803
12480,733.19147
12481,733.10266
12482,733.014
12483,732.92535
12484,732.8366
12485,732.748
12486,732.65936
12487,732.57086
12488,732.48236
12489,732.3939
12490,732.30536
12491,732.21686
12492,732.12854
12493,732.0401
12494,731.9517
12495,731.8632
12496,731.7751
12497,731.6868
12498,731.59845
12499,731.51025
12500,731.4219
12501,731.33386
12502,731.2455
12503,731.15735
12504,731.06934
12505,730.9813
12506,730.8935
12507,730.80554
12508,730.7177
12509,730.6299
12510,730.542
12511,730.45416
12512,730.3665
12513,730.27875
12514,730.19104
12515,730.1033
12516,730.0157
12517,729.92786
12518,729.8404
12519,729.7528
12520,729.66516
12521,729.5777
12522,729.4903
12523,729.4026
12524,729.3152
12525,729.2278
12526,729.14044
12527,729.05286
12528,728.9658
12529,728.8787
12530,728.7914
12531,728.70435
12532,728.6171
12533,728.53015
12534,728.44305
12535,728.3561
12536,728.269
12537,728.182
12538,728.09515
12539,728.00824
12540,727.9213
12541,727.8345
12542,727.7475
12543,727.66077
12544,727.574
12545,727.4873
12546,727.4007
12547,727.3139
12548,727.2274
12549,727.14087
12550,727.0548
12551,726.9688
12552,726.8832
12553,726.79816
12554,726.7142
12555,726.6314
12556,726.55096
12557,726.47296
12558,726.39954
12559,726.32837
12560,726.26013
12561,726.1832
12562,726.0954
12563,725.98566
12564,725.8697
12565,725.76227
12566,725.6754
12567,725.60376
12568,725.5318
12569,725.448
12570,725.3493
12571,725.2486
12572,725.1573
12573,725.0776
12574,725.00073
12575,724.91693
12576,724.8251
12577,724.73145
12578,724.64307
12579,724.56104
12580,724.4803
12581,724.3954
12582,724.3057
12583,724.2162
12584,724.12994
12585,724.0468
12586,723.9637
12587,723.87805
12588,723.79047
12589,723.70306
12590,723.61755
12591,723.5336
12592,723.4496
12593,723.3642
12594,723.2774
12595,723.19116
12596,723.1063
12597,723.0219
12598,722.93756
12599,722.8525
12600,722.76685
12601,722.68134
12602,722.5965
12603,722.5119
12604,722.4275
12605,722.34265
12606,722.2576
12607,722.1725
12608,722.08765
12609,722.0031
12610,721.91864
12611,721.83405
12612,721.7493
12613,721.6644
12614,721.5798
12615,721.49524
12616,721.4108
12617,721.3265
12618,721.2422
12619,721.1577
12620,721.07336
12621,720.98914
12622,720.90485
12623,720.8207
12624,720.73663
12625,720.6524
12626,720.5682
12627,720.4841
12628,720.4
12629,720.31586
12630,720.232
12631,720.1479
12632,720.0639
12633,719.98004
12634,719.896
12635,719.81213
12636,719.7284
12637,719.6445
12638,719.5606
12639,719.4768
12640,719.39325
12641,719.3096
12642,719.2259
12643,719.1425
12644,719.05896
12645,718.97534
12646,718.8919
12647,718.8084
12648,718.72504
12649,718.6416
12650,718.5582
12651,718.4749
12652,718.3916
12653,718.3082
12654,718.2251
12655,718.14166
12656,718.05853
12657,717.9753
12658,717.8921
12659,717.80896
12660,717.7258
12661,717.6428
12662,717.5599
12663,717.4769
12664,717.394
12665,717.3112
12666,717.2283
12667,717.14557
12668,717.0626
12669,716.98004
12670,716.8972
12671,716.8146
12672,716.73175
12673,716.64923
12674,716.5666
12675,716.48395
12676,716.4013
12677,716.3187
12678,716.2363
12679,716.1538
12680,716.07135
12681,715.98883
12682,715.9064
12683,715.82404
12684,715.7418
12685,715.65955
12686,715.5773
12687,715.49524
12688,715.4131
12689,715.331
12690,715.2488
12691,715.1669
12692,715.0848
12693,715.0028
12694,714.9208
12695,714.83875
12696,714.75684
12697,714.6749
12698,714.5931
12699,714.5112
12700,714.4294
12701,714.3476
12702,714.26575
12703,714.184
12704,714.10236
12705,714.02045
12706,713.939
12707,713.8575
12708,713.77594
12709,713.69446
12710,713.6131
12711,713.5316
12712,713.4501
12713,713.3688
12714,713.28754
12715,713.2062
12716,713.12494
12717,713.04364
12718,712.96234
12719,712.8811
12720,712.7999
12721,712.71875
12722,712.6376
12723,712.5566
12724,712.47534
12725,712.3945
12726,712.31323
12727,712.2325
12728,712.15155
12729,712.07086
12730,711.99
12731,711.9093
12732,711.8286
12733,711.748
12734,711.6676
12735,711.5872
12736,711.50726
12737,711.4277
12738,711.34875
12739,711.271
12740,711.19507
12741,711.1219
12742,711.05304
12743,710.9885
12744,710.93005
12745,710.868
12746,710.7986
12747,710.70166
12748,710.5877
12749,710.47186
12750,710.37946
12751,710.3127
12752,710.25323
12753,710.1811
12754,710.0872
12755,709.98724
12756,709.899
12757,709.82684
12758,709.7587
12759,709.68
12760,709.5907
12761,709.50085
12762,709.4203
12763,709.3471
12764,709.2718
12765,709.18933
12766,709.103
12767,709.0204
12768,708.9431
12769,708.8674
12770,708.788
12771,708.70526
12772,708.6228
12773,708.5436
12774,708.46643
12775,708.3881
12776,708.3077
12777,708.226
12778,708.14606
12779,708.0675
12780,707.98956
12781,707.9102
12782,707.8299
12783,707.74976
12784,707.6707
12785,707.5923
12786,707.5136
12787,707.43414
12788,707.35425
12789,707.27484
12790,707.19604
12791,707.1176
12792,707.0388
12793,706.95966
12794,706.88055
12795,706.80164
12796,706.723
12797,706.64453
12798,706.56586
12799,706.487
12800,706.40814
12801,706.32947
12802,706.251
12803,706.17255
12804,706.09393
12805,706.0153
12806,705.9367
12807,705.8583
12808,705.7798
12809,705.7014
12810,705.62305
12811,705.5447
12812,705.46625
12813,705.3881
12814,705.3099
12815,705.2319
12816,705.1536
12817,705.0755
12818,704.9974
12819,704.9194
12820,704.8413
12821,704.7633
12822,704.6853
12823,704.60736
12824,704.52954
12825,704.4515
12826,704.3737
12827,704.2958
12828,704.21796
12829,704.14014
12830,704.0624
12831,703.9846
12832,703.907
12833,703.8294
12834,703.7519
12835,703.6743
12836,703.5968
12837,703.5193
12838,703.44196
12839,703.3644
12840,703.287
12841,703.20953
12842,703.1324
12843,703.05493
12844,702.97754
12845,702.9003
12846,702.8231
12847,702.74585
12848,702.66864
12849,702.5914
12850,702.5143
12851,702.4372
12852,702.36005
12853,702.2831
12854,702.20605
12855,702.1291
12856,702.0522
12857,701.97546
12858,701.8986
12859,701.8218
12860,701.745
12861,701.6683
12862,701.59155
12863,701.5148
12864,701.43805
12865,701.3614
12866,701.28485
12867,701.20825
12868,701.13165
12869,701.0551
12870,700.9785
12871,700.902
12872,700.8255
12873,700.74927
12874,700.6729
12875,700.59656
12876,700.5204
12877,700.44415
12878,700.36786
12879,700.2916
12880,700.2155
12881,700.13934
12882,700.0632
12883,699.98706
12884,699.911
12885,699.83514
12886,699.7591
12887,699.68304
12888,699.60693
12889,699.531
12890,699.45526
12891,699.3793
12892,699.3034
12893,699.2276
12894,699.152
12895,699.07635
12896,699.0008
12897,698.925
12898,698.84955
12899,698.7739
12900,698.6983
12901,698.6228
12902,698.5473
12903,698.47186
12904,698.39636
12905,698.321
12906,698.2455
12907,698.1702
12908,698.09485
12909,698.0195
12910,697.9442
12911,697.86896
12912,697.79364
12913,697.7185
12914,697.6435
12915,697.5684
12916,697.49347
12917,697.41833
12918,697.3434
12919,697.2683
12920,697.1934
12921,697.1186
12922,697.0435
12923,696.9687
12924,696.8939
12925,696.8192
12926,696.7444
12927,696.6697
12928,696.5949
12929,696.52026
12930,696.44556
12931,696.3708
12932,696.29626
12933,696.2218
12934,696.14746
12935,696.07324
12936,695.99896
12937,695.9248
12938,695.8509
12939,695.7775
12940,695.7048
12941,695.63257
12942,695.562
12943,695.4934
12944,695.42865
12945,695.3673
12946,695.31195
12947,695.25635
12948,695.19885
12949,695.12085
12950,695.025
12951,694.9144
12952,694.8148
12953,694.7395
12954,694.6827
12955,694.6261
12956,694.55237
12957,694.46344
12958,694.3725
12959,694.2948
12960,694.23016
12961,694.16595
12962,694.0923
12963,694.00916
12964,693.9272
